bedrooms,bathrooms,toilets,parking_space,house_type,town,state,price,latitude,total_rooms,longitude
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,85000000.0,6.4698419,14.0,3.5851718
5.0,5.0,5.0,5.0,Detached Duplex,Lekki,Lagos,170000000.0,6.4698419,15.0,3.5851718
4.0,5.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,110000000.0,6.4698419,14.0,3.5851718
4.0,5.0,9.0,4.0,Semi Detached Duplex,Apo,Abuja,100000000.0,8.9773902,18.0,7.4974852
4.0,5.0,5.0,5.0,Semi Detached Duplex,Life Camp,Abuja,56000000.0,9.0848611,14.0,7.3694922
6.0,6.0,8.0,8.0,Detached Duplex,Isheri North,Lagos,120000000.0,6.6334151,20.0,3.41202
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,61000000.0,6.4698419,13.0,3.5851718
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,17.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,58000000.0,6.4698419,16.0,3.5851718
4.0,4.0,6.0,5.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,14.0,3.5851718
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,180000000.0,6.4698419,17.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,160000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,75000000.0,6.464587400000001,13.0,3.5725244
5.0,5.0,6.0,8.0,Detached Duplex,Gwarinpa,Abuja,90000000.0,9.0673179,16.0,7.398260199999999
5.0,5.0,5.0,5.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,15.0,3.5851718
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,135000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,7.0,Detached Duplex,Lekki,Lagos,118000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Life Camp,Abuja,60000000.0,9.0848611,13.0,7.3694922
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,125000000.0,6.601838,13.0,3.3514863
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,61000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,105000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,140000000.0,6.464587400000001,16.0,3.5725244
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,107000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,60000000.0,6.4698419,13.0,3.5851718
3.0,6.0,7.0,6.0,Detached Duplex,Life Camp,Abuja,90000000.0,9.0848611,16.0,7.3694922
4.0,4.0,5.0,3.0,Terraced Duplexes,Ikeja,Lagos,74000000.0,6.601838,13.0,3.3514863
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,165000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,2.0,Semi Detached Duplex,Port Harcourt,Rivers,180000000.0,4.847222599999999,13.0,6.974603999999999
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,180000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,115000000.0,6.4698419,14.0,3.5851718
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
5.0,5.0,4.0,3.0,Detached Duplex,Lekki,Lagos,118000000.0,6.4698419,14.0,3.5851718
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0,6.464587400000001,14.0,3.5725244
4.0,5.0,5.0,4.0,Detached Duplex,Isheri North,Lagos,60000000.0,6.6334151,14.0,3.41202
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
6.0,6.0,7.0,6.0,Detached Duplex,Ajah,Lagos,72000000.0,6.464587400000001,19.0,3.5725244
4.0,4.0,5.0,5.0,Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,60000000.0,6.464587400000001,16.0,3.5725244
4.0,4.0,5.0,4.0,Detached Bungalow,Gwarinpa,Abuja,60000000.0,9.0673179,13.0,7.398260199999999
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,65000000.0,6.464587400000001,13.0,3.5725244
4.0,4.0,5.0,5.0,Detached Duplex,Owerri Municipal,Imo,70000000.0,5.4682267,13.0,7.0175879
2.0,2.0,2.0,4.0,Block of Flats,Gwarinpa,Abuja,110000000.0,9.0673179,6.0,7.398260199999999
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,98000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,130000000.0,6.601838,13.0,3.3514863
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,18.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,58000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,165000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,16.0,3.5851718
5.0,5.0,5.0,5.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,15.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,150000000.0,6.429098199999999,13.0,3.4238032
6.0,6.0,7.0,6.0,Detached Duplex,Lekki,Lagos,180000000.0,6.4698419,19.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,60000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Victoria Island (VI),Lagos,140000000.0,6.429098199999999,13.0,3.4238032
5.0,6.0,5.0,5.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,105000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,160000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Ibadan,Oyo,75000000.0,7.3775355,13.0,3.9470396
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,56000000.0,6.464587400000001,13.0,3.5725244
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,13.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,15.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,13.0,3.5851718
6.0,6.0,6.0,1.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,18.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,16.0,3.5851718
1.0,1.0,1.0,1.0,Block of Flats,Ajah,Lagos,130000000.0,6.464587400000001,3.0,3.5725244
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,71000000.0,6.4698419,14.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,77000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
4.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,15.0,3.5851718
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,63000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,5.0,Terraced Duplexes,Lekki,Lagos,150000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,67000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,66000000.0,6.4698419,13.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Ibadan,Oyo,70000000.0,7.3775355,15.0,3.9470396
4.0,2.0,2.0,4.0,Detached Duplex,Ibadan,Oyo,75000000.0,7.3775355,8.0,3.9470396
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,70000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,60000000.0,6.464587400000001,13.0,3.5725244
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,60000000.0,6.464587400000001,13.0,3.5725244
6.0,6.0,7.0,5.0,Detached Duplex,Magodo,Lagos,90000000.0,6.6178643,19.0,3.4000616
5.0,6.0,6.0,6.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,17.0,3.5851718
2.0,2.0,3.0,4.0,Block of Flats,Victoria Island (VI),Lagos,120000000.0,6.429098199999999,7.0,3.4238032
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,79000000.0,6.6178643,16.0,3.4000616
5.0,4.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,15.0,3.5851718
4.0,5.0,5.0,4.0,Terraced Duplexes,Ajah,Lagos,50000000.0,6.464587400000001,14.0,3.5725244
