bedrooms,bathrooms,toilets,parking_space,title,town,state,price,latitude,total_rooms,longitude
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,16.0,3.5851718
6.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,70000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0,6.4698419,16.0,3.5851718
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,17.0,3.5851718
6.0,6.0,6.0,2.0,Detached Duplex,Port Harcourt,Rivers,130000000.0,4.847222599999999,18.0,6.974603999999999
5.0,6.0,6.0,6.0,Detached Duplex,Lekki,Lagos,105000000.0,6.4698419,17.0,3.5851718
3.0,3.0,4.0,4.0,Terraced Duplexes,Surulere,Lagos,55000000.0,6.4926317,10.0,3.3489671
5.0,6.0,6.0,8.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,17.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
5.0,6.0,6.0,9.0,Detached Duplex,Port Harcourt,Rivers,28000000.0,4.847222599999999,17.0,6.974603999999999
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0,6.4698419,15.0,3.5851718
5.0,9.0,1.0,1.0,Detached Duplex,Galadimawa,Abuja,200000000.0,8.9905333,15.0,7.4300234
4.0,6.0,5.0,4.0,Detached Duplex,Katampe,Abuja,220000000.0,9.1010936,15.0,7.446778
4.0,4.0,4.0,5.0,Detached Duplex,Magodo,Lagos,63000000.0,6.6178643,12.0,3.4000616
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,6.0,Semi Detached Duplex,Ibeju Lekki,Lagos,49000000.0,6.4569054,16.0,3.8858955
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0,6.537182500000001,19.0,3.322734
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,4.0,Block of Flats,Ipaja,Lagos,95000000.0,6.613069899999999,14.0,3.2659066
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,5.0,Semi Detached Duplex,Karmo,Abuja,40000000.0,9.0728668,13.0,7.362943899999999
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,350000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,240000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,1.0,Semi Detached Duplex,Guzape District,Abuja,350000000.0,9.0117252,13.0,7.5079538
6.0,6.0,7.0,7.0,Detached Duplex,Lekki,Lagos,135000000.0,6.4698419,19.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,27500000.0,6.4698419,13.0,3.5851718
6.0,7.0,7.0,8.0,Detached Duplex,Jahi,Abuja,200000000.0,9.1068175,20.0,7.447600800000001
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,70000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,140000000.0,6.429098199999999,13.0,3.4238032
5.0,5.0,6.0,8.0,Detached Duplex,Lekki,Lagos,135000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,9.0,Detached Duplex,Port Harcourt,Rivers,150000000.0,4.847222599999999,13.0,6.974603999999999
4.0,5.0,5.0,4.0,Block of Flats,Ibadan,Oyo,65000000.0,7.3775355,14.0,3.9470396
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,135000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,50000000.0,6.4698419,14.0,3.5851718
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,44000000.0,6.464587400000001,14.0,3.5725244
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,17.0,3.5851718
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0,6.4698419,17.0,3.5851718
5.0,5.0,6.0,8.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,16.0,3.5851718
3.0,3.0,4.0,3.0,Detached Duplex,Ajah,Lagos,45000000.0,6.464587400000001,10.0,3.5725244
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
3.0,3.0,4.0,2.0,Terraced Duplexes,Lekki,Lagos,40000000.0,6.4698419,10.0,3.5851718
4.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,16.0,3.5851718
3.0,6.0,4.0,6.0,Detached Bungalow,Lokogoma District,Abuja,50000000.0,8.978615699999999,13.0,7.458202999999998
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,17.0,3.5851718
4.0,5.0,4.0,4.0,Detached Duplex,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,300000000.0,6.4698419,14.0,3.5851718
4.0,4.0,5.0,3.0,Semi Detached Duplex,Ikoyi,Lagos,350000000.0,6.449999999999999,13.0,3.433333
5.0,5.0,6.0,3.0,Terraced Duplexes,Lekki,Lagos,68000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,240000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,75000000.0,6.4698419,14.0,3.5851718
4.0,4.0,5.0,6.0,Terraced Duplexes,Apo,Abuja,45000000.0,8.9773902,13.0,7.4974852
4.0,5.0,5.0,3.0,Detached Duplex,Ajah,Lagos,42000000.0,6.464587400000001,14.0,3.5725244
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
3.0,3.0,4.0,5.0,Detached Bungalow,Gwarinpa,Abuja,60000000.0,9.0673179,10.0,7.398260199999999
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,158000000.0,6.4698419,16.0,3.5851718
5.0,7.0,7.0,4.0,Semi Detached Duplex,Lekki,Lagos,230000000.0,6.4698419,19.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,33000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Terraced Duplexes,Maitama District,Abuja,200000000.0,9.0881961,16.0,7.493382399999999
4.0,4.0,5.0,1.0,Detached Bungalow,Ikotun,Lagos,40000000.0,6.5630684,13.0,3.2505651
3.0,3.0,3.0,4.0,Terraced Duplexes,Lekki,Lagos,31000000.0,6.4698419,9.0,3.5851718
4.0,5.0,4.0,3.0,Semi Detached Duplex,Isheri North,Ogun,50000000.0,6.6351156,13.0,3.3603044
4.0,5.0,5.0,3.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,14.0,3.5851718
5.0,6.0,5.0,6.0,Detached Duplex,Lekki,Lagos,250000000.0,6.4698419,16.0,3.5851718
6.0,6.0,7.0,7.0,Detached Duplex,Isheri North,Lagos,155000000.0,6.6334151,19.0,3.41202
3.0,3.0,4.0,4.0,Block of Flats,Wuye,Abuja,53000000.0,9.0502115,10.0,7.4440401
3.0,4.0,4.0,4.0,Semi Detached Duplex,Lekki,Lagos,34000000.0,6.4698419,11.0,3.5851718
1.0,5.0,2.0,1.0,Block of Flats,Lekki,Lagos,30000000.0,6.4698419,8.0,3.5851718
3.0,3.0,4.0,3.0,Block of Flats,Victoria Island (VI),Lagos,80000000.0,6.429098199999999,10.0,3.4238032
4.0,5.0,5.0,4.0,Semi Detached Duplex,Kado,Abuja,100000000.0,9.0888543,14.0,7.4257526
3.0,5.0,5.0,4.0,Detached Bungalow,Ikeja,Lagos,47000000.0,6.601838,13.0,3.3514863
8.0,6.0,7.0,6.0,Detached Duplex,Yaba,Lagos,75000000.0,6.5095442,21.0,3.3710936
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,130000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,4.0,Terraced Duplexes,Karmo,Abuja,50000000.0,9.0728668,14.0,7.362943899999999
4.0,5.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,14.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,60000000.0,6.464587400000001,16.0,3.5725244
5.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,138000000.0,6.4698419,14.0,3.5851718
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,60000000.0,6.464587400000001,14.0,3.5725244
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,280000000.0,6.4698419,16.0,3.5851718
4.0,5.0,6.0,4.0,Detached Duplex,Katampe,Abuja,200000000.0,9.1010936,15.0,7.446778
3.0,3.0,4.0,2.0,Terraced Duplexes,Lekki,Lagos,35000000.0,6.4698419,10.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,6.0,Detached Duplex,Owerri Municipal,Imo,65000000.0,5.4682267,14.0,7.0175879
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,17.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,61000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Duplex,Gwarinpa,Abuja,100000000.0,9.0673179,14.0,7.398260199999999
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0,6.4698419,16.0,3.5851718
3.0,3.0,4.0,4.0,Semi Detached Duplex,Lekki,Lagos,45000000.0,6.4698419,10.0,3.5851718
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
2.0,2.0,3.0,4.0,Block of Flats,Lekki,Lagos,35000000.0,6.4698419,7.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Bungalow,Ajah,Lagos,37000000.0,6.464587400000001,14.0,3.5725244
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,260000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,45000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,5.0,Semi Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,13.0,3.5851718
3.0,3.0,4.0,2.0,Block of Flats,Lekki,Lagos,85000000.0,6.4698419,10.0,3.5851718
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
3.0,3.0,4.0,2.0,Terraced Duplexes,Lekki,Lagos,100000000.0,6.4698419,10.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Enugu,Enugu,120000000.0,6.448270099999999,13.0,7.5138947
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,330000000.0,6.4698419,16.0,3.5851718
1.0,5.0,2.0,2.0,Terraced Duplexes,Lekki,Lagos,35000000.0,6.4698419,8.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0,6.4698419,13.0,3.5851718
3.0,4.0,4.0,4.0,Semi Detached Duplex,Ibeju Lekki,Lagos,32000000.0,6.4569054,11.0,3.8858955
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,78000000.0,6.464587400000001,13.0,3.5725244
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,185000000.0,6.4698419,16.0,3.5851718
4.0,5.0,6.0,4.0,Terraced Duplexes,Jahi,Abuja,65000000.0,9.1068175,15.0,7.447600800000001
5.0,7.0,7.0,1.0,Detached Duplex,Lekki,Lagos,300000000.0,6.4698419,19.0,3.5851718
6.0,6.0,7.0,4.0,Detached Duplex,Ajah,Lagos,90000000.0,6.464587400000001,19.0,3.5725244
4.0,5.0,5.0,3.0,Terraced Duplexes,Victoria Island (VI),Lagos,75000000.0,6.429098199999999,14.0,3.4238032
3.0,4.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,40000000.0,6.4698419,11.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Enugu,Enugu,60000000.0,6.448270099999999,16.0,7.5138947
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,260000000.0,6.4698419,16.0,3.5851718
5.0,1.0,9.0,4.0,Detached Duplex,Ikorodu,Lagos,40000000.0,6.6194131,15.0,3.5104537
5.0,6.0,7.0,4.0,Detached Duplex,Ajah,Lagos,75000000.0,6.464587400000001,18.0,3.5725244
5.0,5.0,6.0,5.0,Detached Duplex,Ikeja,Lagos,170000000.0,6.601838,16.0,3.3514863
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,80000000.0,6.4698419,13.0,3.5851718
5.0,6.0,8.0,4.0,Detached Duplex,Lekki,Lagos,85500000.0,6.4698419,19.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Victoria Island (VI),Lagos,235000000.0,6.429098199999999,16.0,3.4238032
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,115000000.0,6.4698419,16.0,3.5851718
4.0,5.0,5.0,1.0,Detached Duplex,Ajah,Lagos,65000000.0,6.464587400000001,14.0,3.5725244
5.0,6.0,6.0,1.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,17.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.4698419,13.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,105000000.0,6.4698419,15.0,3.5851718
6.0,6.0,7.0,2.0,Detached Duplex,Ajah,Lagos,70000000.0,6.464587400000001,19.0,3.5725244
7.0,7.0,8.0,3.0,Terraced Duplexes,Wuye,Abuja,75000000.0,9.0502115,22.0,7.4440401
3.0,3.0,4.0,3.0,Detached Bungalow,Ajah,Lagos,28000000.0,6.464587400000001,10.0,3.5725244
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Life Camp,Abuja,60000000.0,9.0848611,13.0,7.3694922
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,135000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,3.0,Terraced Duplexes,Guzape District,Abuja,120000000.0,9.0117252,13.0,7.5079538
2.0,2.0,3.0,6.0,Detached Bungalow,Apo,Abuja,45000000.0,8.9773902,7.0,7.4974852
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,62000000.0,6.464587400000001,16.0,3.5725244
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,16.0,3.5851718
3.0,3.0,4.0,3.0,Detached Bungalow,Wuye,Abuja,45000000.0,9.0502115,10.0,7.4440401
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,260000000.0,6.4698419,16.0,3.5851718
3.0,3.0,3.0,4.0,Detached Bungalow,Ajah,Lagos,40000000.0,6.464587400000001,9.0,3.5725244
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,15.0,3.5851718
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,73000000.0,6.4698419,14.0,3.5851718
3.0,3.0,4.0,4.0,Detached Duplex,Ajah,Lagos,40000000.0,6.464587400000001,10.0,3.5725244
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,170000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ikoyi,Lagos,230000000.0,6.449999999999999,13.0,3.433333
5.0,6.0,7.0,4.0,Detached Duplex,Ajah,Lagos,60000000.0,6.464587400000001,18.0,3.5725244
4.0,5.0,5.0,4.0,Detached Duplex,Katampe,Abuja,150000000.0,9.1010936,14.0,7.446778
5.0,6.0,6.0,4.0,Detached Duplex,Maitama District,Abuja,258000000.0,9.0881961,17.0,7.493382399999999
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,4.0,Detached Duplex,Ifako-Ijaiye,Lagos,27000000.0,6.6849677,14.0,3.2885455
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,135000000.0,6.4698419,16.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Guzape District,Abuja,120000000.0,9.0117252,15.0,7.5079538
3.0,3.0,4.0,5.0,Detached Bungalow,Ajah,Lagos,34000000.0,6.464587400000001,10.0,3.5725244
6.0,7.0,7.0,1.0,Detached Duplex,Enugu,Enugu,70000000.0,6.448270099999999,20.0,7.5138947
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,80000000.0,6.464587400000001,16.0,3.5725244
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,17.0,3.5851718
4.0,4.0,4.0,3.0,Semi Detached Duplex,Lekki,Lagos,55000000.0,6.4698419,12.0,3.5851718
4.0,3.0,3.0,4.0,Block of Flats,Ibadan,Oyo,85000000.0,7.3775355,10.0,3.9470396
4.0,5.0,5.0,3.0,Detached Duplex,Lekki,Lagos,60000000.0,6.4698419,14.0,3.5851718
4.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,15.0,3.5851718
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,17.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0,6.4698419,16.0,3.5851718
3.0,5.0,3.0,4.0,Block of Flats,Port Harcourt,Rivers,38000000.0,4.847222599999999,11.0,6.974603999999999
4.0,4.0,5.0,3.0,Terraced Duplexes,Jabi,Abuja,190000000.0,9.0641062,13.0,7.422939500000001
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,64000000.0,6.4698419,13.0,3.5851718
4.0,4.0,4.0,3.0,Terraced Duplexes,Lekki,Lagos,140000000.0,6.4698419,12.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,75000000.0,6.464587400000001,13.0,3.5725244
5.0,5.0,6.0,4.0,Detached Duplex,Asokoro District,Abuja,130000000.0,9.0479272,16.0,7.515513299999999
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,13.0,3.5851718
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,180000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Kaura,Abuja,130000000.0,9.0060612,13.0,7.454587600000001
5.0,5.0,6.0,2.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,100000000.0,6.601838,15.0,3.3514863
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,310000000.0,6.4698419,16.0,3.5851718
5.0,4.0,4.0,6.0,Detached Duplex,Magodo,Lagos,38000000.0,6.6178643,13.0,3.4000616
5.0,1.0,1.0,4.0,Block of Flats,Katampe,Abuja,150000000.0,9.1010936,7.0,7.446778
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,90000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,50000000.0,6.4698419,13.0,3.5851718
5.0,6.0,6.0,1.0,Detached Duplex,Ikeja,Lagos,130000000.0,6.601838,17.0,3.3514863
5.0,5.0,6.0,5.0,Detached Duplex,Ajah,Lagos,85000000.0,6.464587400000001,16.0,3.5725244
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,70000000.0,6.4698419,15.0,3.5851718
4.0,4.0,4.0,3.0,Terraced Duplexes,Lekki,Lagos,50000000.0,6.4698419,12.0,3.5851718
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,63000000.0,6.4698419,14.0,3.5851718
5.0,6.0,6.0,6.0,Detached Bungalow,Galadimawa,Abuja,45000000.0,8.9905333,17.0,7.4300234
4.0,4.0,4.0,3.0,Terraced Duplexes,Ikeja,Lagos,180000000.0,6.601838,12.0,3.3514863
5.0,4.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,47000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,6.0,Detached Duplex,Ikeja,Lagos,80000000.0,6.601838,13.0,3.3514863
4.0,5.0,5.0,4.0,Detached Duplex,Karsana,Abuja,27500000.0,9.1057728,14.0,7.363810399999999
3.0,4.0,4.0,4.0,Terraced Duplexes,Kubwa,Abuja,30900000.0,9.153848600000002,11.0,7.3219648
5.0,6.0,6.0,8.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,17.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Duplex,Ikoyi,Lagos,270000000.0,6.449999999999999,14.0,3.433333
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,320000000.0,6.4698419,17.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,16.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,280000000.0,6.4698419,15.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0,6.4698419,16.0,3.5851718
5.0,4.0,4.0,4.0,Detached Duplex,Gwarinpa,Abuja,100000000.0,9.0673179,13.0,7.398260199999999
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,85000000.0,6.464587400000001,14.0,3.5725244
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,145000000.0,6.4698419,15.0,3.5851718
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,150000000.0,6.4698419,13.0,3.5851718
5.0,7.0,7.0,4.0,Detached Duplex,Ibeju Lekki,Lagos,60000000.0,6.4569054,19.0,3.8858955
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,17.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,80000000.0,6.6178643,16.0,3.4000616
3.0,3.0,4.0,4.0,Detached Bungalow,Gwarinpa,Abuja,50000000.0,9.0673179,10.0,7.398260199999999
5.0,6.0,5.0,5.0,Detached Duplex,Port Harcourt,Rivers,65000000.0,4.847222599999999,16.0,6.974603999999999
4.0,4.0,4.0,4.0,Detached Bungalow,Ibadan,Oyo,65000000.0,7.3775355,12.0,3.9470396
5.0,5.0,6.0,5.0,Detached Duplex,Isheri North,Lagos,75000000.0,6.6334151,16.0,3.41202
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,1.0,Detached Duplex,Port Harcourt,Rivers,70000000.0,4.847222599999999,13.0,6.974603999999999
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0,6.4698419,17.0,3.5851718
6.0,6.0,7.0,6.0,Detached Duplex,Lekki,Lagos,140000000.0,6.4698419,19.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0,6.4698419,15.0,3.5851718
5.0,5.0,5.0,5.0,Detached Duplex,Ikeja,Lagos,125000000.0,6.601838,15.0,3.3514863
4.0,4.0,5.0,3.0,Terraced Duplexes,Ikoyi,Lagos,280000000.0,6.449999999999999,13.0,3.433333
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,115000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,2.0,Detached Duplex,Lekki,Lagos,100000000.0,6.4698419,16.0,3.5851718
4.0,5.0,6.0,3.0,Terraced Duplexes,Life Camp,Abuja,60000000.0,9.0848611,15.0,7.3694922
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,55000000.0,6.4698419,13.0,3.5851718
4.0,5.0,5.0,7.0,Semi Detached Duplex,Apo,Abuja,50000000.0,8.9773902,14.0,7.4974852
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,14.0,3.5851718
6.0,5.0,5.0,4.0,Detached Duplex,Owerri Municipal,Imo,90000000.0,5.4682267,16.0,7.0175879
5.0,6.0,6.0,7.0,Detached Duplex,Lekki,Lagos,290000000.0,6.4698419,17.0,3.5851718
5.0,5.0,5.0,4.0,Detached Duplex,Ifo,Ogun,45000000.0,6.8192374,15.0,3.1930302
4.0,5.0,5.0,4.0,Block of Flats,Isolo,Lagos,80000000.0,6.537182500000001,14.0,3.322734
4.0,6.0,6.0,3.0,Semi Detached Duplex,Lekki,Lagos,60000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,6.0,Detached Duplex,Lekki,Lagos,58000000.0,6.4698419,13.0,3.5851718
3.0,3.0,4.0,2.0,Semi Detached Duplex,Ibeju Lekki,Lagos,33000000.0,6.4569054,10.0,3.8858955
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0,6.4698419,13.0,3.5851718
5.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0,6.4698419,14.0,3.5851718
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,85000000.0,6.4698419,14.0,3.5851718
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,45000000.0,6.4698419,13.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,76000000.0,6.4698419,13.0,3.5851718
6.0,7.0,7.0,1.0,Detached Duplex,Gwarinpa,Abuja,200000000.0,9.0673179,20.0,7.398260199999999
3.0,6.0,4.0,6.0,Detached Bungalow,Lokogoma District,Abuja,50000000.0,8.978615699999999,13.0,7.458202999999998
4.0,4.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,280000000.0,6.449999999999999,13.0,3.433333
4.0,4.0,5.0,4.0,Detached Duplex,Gudu,Abuja,55000000.0,9.0083613,13.0,7.4775779
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,350000000.0,6.4698419,16.0,3.5851718
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,60000000.0,6.4698419,16.0,3.5851718
4.0,4.0,5.0,4.0,Detached Duplex,Durumi,Abuja,100000000.0,9.0222634,13.0,7.467069500000001
